D,L,P,G,Tin,X,CHF
0.008,0.5,699,98,83.63,0.737,733
0.008,0.5,690,151,81.9,0.752,1146
0.008,0.5,699,202,83.86,0.684,1421
0.008,0.6,108,59,59.61,0.738,362
0.008,0.6,107,59,31.36,0.684,361
0.008,0.6,107,100,62.46,0.716,593
0.008,0.6,108,100,31.63,0.69,616
0.008,0.6,108,149,64.15,0.619,771
0.008,0.6,109,149,30.94,0.619,840
0.008,0.8,108,60,59.14,0.758,283
0.008,0.8,109,61,39.79,0.722,288
0.008,0.8,108,100,62.48,0.743,460
0.008,0.8,112,101,24.54,0.703,480
0.008,0.8,107,147,64.13,0.663,607
0.008,0.8,116,150,25.55,0.649,671
0.008,0.8,122,200,27.74,0.582,817
0.008,0.8,131,245,31.98,0.564,965
0.008,1,107,61,82.26,0.695,201
0.008,1,107,59,59.35,0.734,216
0.008,1,110,61,27.13,0.759,246
0.008,1,108,101,87.76,0.774,364
0.008,1,107,101,62.69,0.767,382
0.008,1,107,100,27.78,0.786,416
0.008,1,106,148,90.32,0.727,499
0.008,1,109,148,64.89,0.706,517
0.008,1,104,147,28.88,0.669,532
0.008,1,122,177,21.28,0.624,620
0.008,1,191,59,37.81,0.789,247
0.008,1,193,102,37.9,0.733,399
0.008,1,192,151,34.15,0.655,544
0.008,1,191,200,35.42,0.609,677
0.008,1,292,60,91.02,0.769,222
0.008,1,288,61,50.22,0.759,241
0.008,1,303,60,26.86,0.771,253
0.008,1,314,100,115.33,0.829,376
0.008,1,292,98,50.94,0.794,406
0.008,1,306,99,26.96,0.816,440
0.008,1,297,148,50.81,0.691,545
0.008,1,304,148,28.65,0.75,612
0.008,1,305,198,29.48,0.645,727
0.008,1,296,204,49.73,0.624,693
0.008,1,299,237,52.71,0.559,733
0.008,1,403,61,60.07,0.779,245
0.008,1,387,59,37.53,0.813,255
0.008,1,410,99,60.95,0.837,421
0.008,1,404,98,37.68,0.841,439
0.008,1,397,151,60.95,0.739,582
0.008,1,402,150,37.74,0.722,594
0.008,1,407,201,61.16,0.677,720
0.008,1,404,197,38.16,0.743,798
0.008,1,486,59,67.62,0.766,233
0.008,1,504,60,45.36,0.75,242
0.008,1,501,100,118.91,0.779,357
0.008,1,495,100,70.72,0.816,414
0.008,1,508,99,45.43,0.81,427
0.008,1,506,147,124.71,0.807,536
0.008,1,494,148,69.45,0.793,598
0.008,1,509,148,45.75,0.795,630
0.008,1,488,197,70.65,0.741,749
0.008,1,500,201,45.77,0.699,774
0.008,1,605,59,76.74,0.75,224
0.008,1,608,61,51.86,0.671,225
0.008,1,599,68,76.1,0.943,315
0.008,1,609,100,77.01,0.811,407
0.008,1,612,99,51.89,0.85,440
0.008,1,617,149,76.82,0.806,606
0.008,1,606,151,51.73,0.822,655
0.008,1,593,203,78.08,0.737,763
0.008,1,700,58,59.58,0.771,238
0.008,1,702,99,83.81,0.853,417
0.008,1,714,100,58.98,0.882,452
0.008,1,685,151,83.02,0.806,609
0.008,1,714,149,58.98,0.886,679
0.008,1,682,202,85.22,0.757,769
0.008,1,800,60,88.63,0.708,215
0.008,1,812,60,63.52,0.799,250
0.008,1,790,105,90.23,0.777,404
0.008,1,801,149,87.97,0.832,614
0.008,1,809,148,66.7,0.895,674
0.008,1,800,199,88.87,0.748,748
0.008,1,897,57,92.68,0.779,222
0.008,1,899,58,68.71,0.801,242
0.008,1,894,98,92.77,0.806,389
0.008,1,904,99,70.62,0.862,435
0.008,1,889,155,94.42,0.753,582
0.008,1,906,151,71.2,0.866,665
0.008,1,898,206,95.82,0.735,756
0.008,1.2,107,60,82.26,0.847,199
0.008,1.2,108,61,69.17,0.825,203
0.008,1.2,109,60,27.59,0.772,205
0.008,1.2,107,101,86.54,0.776,305
0.008,1.2,107,100,62.22,0.779,320
0.008,1.2,108,98,27.8,0.792,342
0.008,1.2,109,148,89.92,0.749,429
0.008,1.2,109,149,63.7,0.729,448
0.008,1.2,108,148,29.48,0.715,472
0.008,1.2,110,192,31.44,0.658,569
0.008,1.2,303,60,31.88,0.725,199
0.008,1.2,313,100,114.99,0.81,304
0.008,1.2,309,99,100.81,0.82,317
0.008,1.2,316,100,64.69,0.811,341
0.008,1.2,307,100,33.06,0.783,354
0.008,1.2,511,60,27.23,0.689,198
0.008,1.2,514,101,28.66,0.716,341
0.008,1.4,106,60,81.51,0.75,152
0.008,1.4,107,60,58.15,0.763,163
0.008,1.4,108,60,29,0.745,170
0.008,1.4,108,100,86.81,0.792,264
0.008,1.4,109,100,62.74,0.791,278
0.008,1.4,108,100,29.24,0.791,298
0.008,1.4,111,149,90.44,0.772,381
0.008,1.4,108,149,63.44,0.756,397
0.008,1.4,106,144,32.53,0.761,412
0.008,1.4,308,59,93.82,0.891,178
0.008,1.4,310,59,62.34,0.749,163
0.008,1.4,300,59,25.56,0.76,176
0.008,1.4,319,100,114.94,0.823,265
0.008,1.4,315,101,101.48,0.822,276
0.008,1.4,308,100,65.7,0.807,291
0.008,1.4,305,100,31.4,0.798,307
0.008,1.4,509,60,27.32,0.721,176
0.008,1.4,519,101,27.12,0.772,310
0.008,1.6,107,61,82.02,0.807,145
0.008,1.6,107,60,58.39,0.807,150
0.008,1.6,107,60,31.84,0.74,147
0.008,1.6,108,100,87.28,0.839,244
0.008,1.6,108,100,70.36,0.836,252
0.008,1.6,107,99,32.08,0.829,268
0.008,1.6,311,60,93.68,0.771,137
0.008,1.6,304,60,62.85,0.774,147
0.008,1.6,297,60,29.27,0.756,155
0.008,1.6,311,100,115,0.853,241
0.008,1.6,317,101,101.94,0.845,247
0.008,1.6,303,101,65.6,0.824,261
0.008,1.6,303,101,29.97,0.816,279
0.008,1.6,509,60,28.99,0.742,155
0.008,1.6,518,100,27.29,0.802,276
0.008,1.765,107,61,83.21,0.845,137
0.008,1.765,108,60,59.14,0.802,135
0.008,1.765,108,60,33.54,0.767,137
0.008,1.765,106,60,28.94,0.786,140
0.008,1.765,108,100,87.52,0.831,219
0.008,1.765,108,100,62.24,0.827,230
0.008,1.765,107,99,34.47,0.817,238
0.008,1.765,106,100,28.23,0.824,244
0.008,1.765,316,60,98.51,0.818,130
0.008,1.765,303,59,62.26,0.78,133
0.008,1.765,298,59,28.91,0.774,142
0.008,1.765,303,61,28.06,0.744,142
0.008,1.765,312,100,115.35,0.853,218
0.008,1.765,316,101,101.12,0.8488,226
0.008,1.765,307,101,65.35,0.818,236
0.008,1.765,296,100,28.44,0.82,251
0.008,1.765,514,60,28.42,0.694,135
0.008,1.765,516,100,29.05,0.825,256
0.01,0.5,203,60,39.52,0.585,488
0.01,0.5,203,99,39.52,0.699,932
0.01,0.5,202,150,36.01,0.609,1269
0.01,0.5,305,59,50.78,0.694,543
0.01,0.5,306,98,50.41,0.769,991
0.01,0.5,310,149,53.5,0.667,1327
0.01,0.5,408,61,58.86,0.724,576
0.01,0.5,410,99,60.71,0.791,1007
0.01,0.5,406,149,58.92,0.721,1409
0.01,0.5,508,60,68.62,0.79,601
0.01,0.5,506,99,73,0.824,1028
0.01,0.5,502,151,70.78,0.765,1474
0.01,0.5,604,60,77.63,0.775,589
0.01,0.5,610,101,77.07,0.822,1042
0.01,1,202,60,39.12,0.957,368
0.01,1,201,100,38.25,0.837,549
0.01,1,199,149,38.88,0.708,707
0.01,1,307,59,51.24,0.887,335
0.01,1,302,59,27.7,0.877,348
0.01,1,303,102,51.26,0.828,543
0.01,1,308,100,29.58,0.851,569
0.01,1,304,148,49.94,0.74,723
0.01,1,323,150,33.17,0.755,773
0.01,1,398,58,58.9,0.857,319
0.01,1,402,100,61.89,0.87,551
0.01,1,409,99,38.62,0.915,591
0.01,1,403,148,60.07,0.809,767
0.01,1,421,139,39.22,0.859,793
0.01,1,515,61,68.44,0.832,322
0.01,1,517,61,45.16,0.843,339
0.01,1,503,100,70.62,0.857,540
0.01,1,504,100,45.84,0.873,573
0.01,1,507,151,71.17,0.78,751
0.01,1,503,151,47.68,0.813,814
0.01,1,605,60,52.62,0.912,353
0.01,1,601,102,76,0.962,599
0.01,1,604,102,52.55,0.908,599
0.01,1,603,149,76.61,0.829,776
0.01,1,608,149,54.01,0.846,824
0.01,1,702,59,82.85,0.894,324
0.01,1,698,64,59.94,0.863,358
0.01,1,703,102,82.44,0.913,568
0.01,1,708,102,57.67,0.921,601
0.01,1,705,151,82.55,0.842,786
0.01,1,712,150,59.1,0.883,852
0.01,1,811,60,62.99,0.869,333
0.01,1,803,100,88.56,0.984,590
0.01,1,813,151,88.62,0.855,793
0.01,1,904,61,93.02,0.861,318
0.01,1,906,102,94.07,0.897,555
0.012,0.6,117,41,27.47,0.754,411
0.012,0.6,115,59,26.98,0.686,552
0.012,0.6,122,79,27.98,0.647,703
0.012,0.6,127,99,29.15,0.602,824
0.012,0.6,198,99,34.89,0.624,860
0.012,0.6,504,41,27.17,0.696,405
0.012,0.6,497,60,32.37,0.707,599
0.012,0.6,505,81,27.73,0.736,837
0.012,0.6,514,100,30.81,0.73,1030
0.012,0.6,889,63,33.05,0.693,628
0.012,1,112,41,20.47,0.734,245
0.012,1,117,60,86.24,0.764,320
0.012,1,116,60,23.16,0.754,364
0.012,1,123,80,105.31,0.742,418
0.012,1,121,97,84.36,0.717,492
0.012,1,131,98,21.46,0.719,577
0.012,1,137,116,84.44,0.664,550
0.012,1,140,119,26.55,0.664,652
0.012,1,304,40,48.03,0.708,229
0.012,1,315,40,23.91,0.705,241
0.012,1,317,61,49.26,0.786,376
0.012,1,304,60,24.34,0.765,382
0.012,1,310,99,88.57,0.776,557
0.012,1,302,100,57.6,0.733,571
0.012,1,305,128,99.65,0.71,646
0.012,1,293,131,30.24,0.698,763
0.012,1,322,100,25.64,0.722,604
0.012,1,496,41,67.21,0.7,223
0.012,1,493,41,24.88,0.682,241
0.012,1,507,61,74.03,0.744,346
0.012,1,509,60,25.65,0.748,377
0.012,1,514,100,135.4,0.801,526
0.012,1,513,101,70.43,0.778,601
0.012,1,505,130,138.47,0.751,641
0.012,1,524,99,29.89,0.764,633
0.012,1,543,129,33.45,0.718,782
0.012,1,700,40,26.32,0.664,233
0.012,1,690,41,85.23,0.711,221
0.012,1,719,60,90.76,0.745,333
0.012,1,699,61,27.7,0.73,379
0.012,1,716,102,79.39,0.81,622
0.012,1,719,128,26.25,0.757,827
0.012,1,733,98,24.91,0.779,649
0.012,1,915,100,87.14,0.78,589
0.012,1,918,130,38.55,0.709,788
0.012,1,922,40,93.9,0.713,214
0.012,1,923,61,96.32,0.752,340
0.012,1,924,61,29.5,0.712,380
0.012,1,930,40,28.12,0.668,237
0.012,1,930,100,30.51,0.732,633
0.006,0.18,101,1246.5,5.89,-0.002,4051
0.008,0.4,101,1000.7,30.97,0.093,2490.8
0.008,0.4,101,1497.4,39.39,0.081,3269
0.008,0.4,101,803.3,30.37,0.099,2068
0.008,0.4,101,1201.4,32.67,0.076,2727
0.008,0.4,151,1504,37.37,0.053,3236.5
0.01,0.3,101,996.9,22.05,-0.003,2656.2
0.01582,2.4384,362,1456,51.89,0.2721,2332
0.01582,2.4384,478,1439,72.5,0.2603,2139
0.01582,2.4384,505,1477,98.89,0.2316,1795
